,log2FoldChange,AveExpr,t,pvalue,padj,B
FBXO6,-0.289011011,3.322219285,-1.177635454,0.255236769,0.531129856,-5.646315942
ABHD16A,-0.148081798,5.051188803,-1.177783834,0.255179182,0.531069386,-5.913614039
EPN2,-0.204910885,5.586622319,-1.178216197,0.255011437,0.530810803,-5.934438148
C1ORF145,-0.317967256,1.036130884,-1.178419271,0.254932678,5.31E-01,-5.20E+00
PHF5A,-0.202087985,3.97126228,-1.178943768,0.254729347,0.5304297,-5.77615122
FAM127C,-0.286197872,2.435570687,-1.179139824,0.254653374,5.30E-01,-5.46E+00
ITSN2,-0.186282238,7.024508406,-1.179350372,0.254571804,5.30E-01,-5.88E+00
PTPN1,-0.219609361,6.774560058,-1.179561506,0.254490027,5.30E-01,-5.89E+00
GDF5,-0.635439782,0.487766373,-1.179622375,0.254466455,0.530287256,-5.108251089
MSL1,-0.153965051,6.285363477,-1.179794457,0.254399823,5.30E-01,-5.92E+00
EIF5A,-0.309508901,6.55368704,-1.180003106,0.25431905,5.30E-01,-5.91E+00
CPSF1,-0.223857125,5.635338719,-1.180222186,0.254234259,5.30E-01,-5.93E+00
RNASE4,-0.25817065,4.589164438,-1.180340605,0.254188437,0.530014778,-5.868630044
SMYD2,-0.21537131,5.059718568,-1.180524615,0.254117246,0.529985061,-5.911074694
PES1,-0.208375364,5.35461652,-1.180568305,0.254100345,0.529985061,-5.925940984
ANGPT4,-0.455559972,2.111252691,-1.180784249,0.254016823,5.30E-01,-5.40E+00
UAP1L1,-0.259482421,4.758051661,-1.181024912,0.253923764,5.30E-01,-5.89E+00
SNAPC5,-0.17740094,3.835198048,-1.181205033,0.253854133,5.30E-01,-5.75E+00
SVBP,-0.293137878,2.411791689,-1.181505895,0.253737858,0.529625349,-5.452218226
C11ORF58,-0.138295069,6.878987371,-1.181757893,0.253640498,5.30E-01,-5.88E+00
MBLAC2,-0.278987567,2.70644427,-1.181765933,0.253637392,0.529524674,-5.511043218
MIER2,-0.210241591,4.30289022,-1.181801259,0.253623747,5.30E-01,-5.83E+00
ELMO2,-0.149950965,5.427615043,-1.181804215,0.253622605,0.529524674,-5.926946086
NETO2,-0.227076891,3.374902871,-1.181882292,0.253592447,0.529524674,-5.65290224
COLGALT2,-0.343053504,3.039729727,-1.182197159,0.253470856,5.30E-01,-5.58E+00
KLRF1,-0.518325697,0.289594593,-1.18228167,0.253438228,0.529524674,-5.073748382
ATL2,-0.180166806,5.664993945,-1.1823527,0.253410807,0.529524674,-5.930491184
CDK10,-0.201369697,5.360833438,-1.182591499,0.253318637,0.529524674,-5.923877835
PPIE,-0.145616627,4.611080827,-1.182768578,0.253250305,0.529481994,-5.868395048
ADCY6,-0.236972682,5.606421701,-1.182772584,0.253248759,0.529481994,-5.929497896
PHB2,-0.196529604,6.764834518,-1.18318423,0.253089967,0.529384588,-5.890377996
BAG5,-0.166854487,5.494242181,-1.183238681,0.253068968,5.29E-01,-5.93E+00
ATP6V1C1,-0.23374768,6.083792069,-1.183714175,0.252885653,0.52925456,-5.924028682
PRRG1,-0.215053961,3.878232028,-1.183840818,0.252836846,0.52922859,-5.753410301
PRKCQ,-0.317147511,3.764202123,-1.183910088,0.252810153,0.52922859,-5.731197463
BORCS7,-0.311681954,4.426219924,-1.184247983,0.252679976,0.529121533,-5.843401696
RP11-206P5.2,-0.588604574,0.404331525,-1.184521897,0.252574486,0.529090474,-5.089676926
ALG5,-0.269017688,4.016491937,-1.184548026,0.252564425,5.29E-01,-5.78E+00
GTF3C6,-0.326699502,3.793684297,-1.184679209,0.252513917,0.529090474,-5.736096224
GLUD1,-0.180955954,7.044683479,-1.185346762,0.252257015,0.52905829,-5.867685747
PARP14,-0.219086202,8.364560941,-1.185451625,0.252216677,0.529044019,-5.763281854
OBSCN,-0.384061079,6.202565099,-1.185712688,0.252116276,0.528923637,-5.917836565
TYW3,-0.194911106,4.54864577,-1.186166021,0.251942002,0.528885015,-5.857166031
MSRA,-0.142559746,3.574890977,-1.186325026,0.251880898,5.29E-01,-5.69E+00
FAM192A,-0.168635262,5.276024509,-1.186398215,0.251852775,5.29E-01,-5.92E+00
EBNA1BP2,-0.175569006,4.910272854,-1.186452718,0.251831835,5.29E-01,-5.89E+00
RPL23AP1,-0.397610558,0.084697609,-1.187014748,0.251615974,0.528617873,-5.037459654
NAGPA,-0.227126215,4.065806298,-1.187800018,0.251314608,0.528103933,-5.783086274
RPL23AP32,-0.663800636,1.504347051,-1.188028223,0.25122708,0.527979603,-5.278940455
GPR161,-0.192102845,4.697324937,-1.188426489,0.251074381,0.527735387,-5.871498369
SLC35B3,-0.200844068,3.964379271,-1.188438723,0.251069692,0.527735387,-5.764184984
LAMTOR3,-0.270797601,4.904071747,-1.188451234,0.251064896,5.28E-01,-5.89E+00
EIF3D,-0.171965292,6.86477344,-1.188475404,0.251055632,5.28E-01,-5.88E+00
SNRK,-0.245190635,6.666154634,-1.18874728,0.250951439,0.527735387,-5.890551229
ANAPC1,-0.15044617,5.88485969,-1.189315144,0.250733918,0.527598352,-5.921796096
H3F3B,-0.207530355,8.614062505,-1.190511463,0.250276137,5.27E-01,-5.74E+00
NUP155,-0.146208967,5.555426637,-1.191821316,0.249775641,0.52635537,-5.918483879
FAT3,-0.425981168,5.54043328,-1.192148405,0.24965078,0.526211381,-5.917843166
SEH1L,-0.175998814,5.289399394,-1.192230921,0.249619288,0.526204581,-5.910073192
FAM136A,-0.224077356,4.189829159,-1.192242699,0.249614793,0.526204581,-5.798924305
ZMYND11,-0.18554127,6.726123851,-1.192260002,0.24960819,5.26E-01,-5.88E+00
SHANK2,-0.300741592,5.754217973,-1.192501203,0.249516157,0.526204581,-5.919172235
ATP7A,-0.17913399,5.4219546,-1.192574527,0.249488185,5.26E-01,-5.91E+00
RPA3,-0.302151077,3.328390856,-1.19263179,0.249466341,5.26E-01,-5.63E+00
SLC6A20,-0.360776073,4.654990017,-1.192928231,0.249353283,0.526120449,-5.86176648
FEZF2,-0.882235396,2.742891366,-1.192951608,0.249344369,0.526120449,-5.506135899
NUCB1,-0.237702917,7.441903493,-1.193108323,0.249284618,5.26E-01,-5.83E+00
FAM21C,-0.144145434,6.257032557,-1.193292949,0.249214239,5.26E-01,-5.91E+00
GTF2IRD1,-0.222859116,4.58548295,-1.193415645,0.249167477,0.526077699,-5.853346706
AMD1,-0.302649618,6.634071633,-1.193577192,0.249105917,0.526015851,-5.887077518
SLC2A3P4,-0.315873818,0.471674943,-1.193986255,0.248950089,5.26E-01,-5.09E+00
UNC5B,-0.326464581,5.22830815,-1.194027844,0.24893425,0.525855648,-5.905286118
ZNF112,-0.23632488,2.950069417,-1.19417063,0.248879878,5.26E-01,-5.55E+00
DRG1,-0.182963626,4.55213402,-1.194271043,0.248841646,0.525855648,-5.848364437
PCDHA13,-0.401267057,1.733218549,-1.194430519,0.248780936,0.525806756,-5.31322995
P2RX7,-0.331864416,4.62568248,-1.194688169,0.248682876,5.26E-01,-5.86E+00
FAM177A1,-0.183764953,5.887545091,-1.19472437,0.248669101,0.525718877,-5.915577382
TBRG1,-0.134946105,5.627967533,-1.195810071,0.248256232,0.525412202,-5.914837965
FNDC10,-0.488674317,1.379653834,-1.196004122,0.248182494,0.525317261,-5.247688952
PURA,-0.187769427,6.519376866,-1.197136657,0.24775247,0.524526326,-5.889847968
TAF1A,-0.277849846,2.571681794,-1.197194618,0.247730478,5.25E-01,-5.47E+00
GID8,-0.168454988,5.325022739,-1.197803094,0.24749969,0.524351933,-5.905134308
TALDO1,-0.249590968,6.538882583,-1.19786246,0.247477182,5.24E-01,-5.89E+00
SMARCD2,-0.216981769,6.058316707,-1.197878113,0.247471248,5.24E-01,-5.91E+00
UNG,-0.1824518,3.673308217,-1.198279152,0.247319241,5.24E-01,-5.70E+00
SLC23A2,-0.186401996,5.408047945,-1.198567482,0.247209999,5.24E-01,-5.91E+00
C20ORF194,-0.146534128,5.890586966,-1.198739186,0.247144962,0.524193985,-5.910932604
FBXO38,-0.195856982,6.206160434,-1.20002677,0.246657671,5.24E-01,-5.90E+00
SKA2,-0.219102621,4.223536497,-1.200083591,0.246636184,0.523518323,-5.795400186
EXOSC5,-0.289181537,2.053672929,-1.200212804,0.246587327,5.23E-01,-5.36E+00
MTA2,-0.168683459,6.204104464,-1.200794652,0.246367414,5.23E-01,-5.90E+00
ZBTB45,-0.221587294,2.7175583,-1.201336082,0.246162911,0.52300488,-5.49154995
ABHD16B,-0.24967719,2.147492665,-1.20175202,0.246005896,5.23E-01,-5.38E+00
UTP18,-0.261793214,4.710273032,-1.202003879,0.245910858,5.23E-01,-5.86E+00
LZTR1,-0.180794259,5.549216701,-1.202081642,0.24588152,5.23E-01,-5.91E+00
METTL9,-0.190155227,5.892192533,-1.202779003,0.245618542,0.522707985,-5.906265106
TGFBRAP1,-0.155174136,5.108965502,-1.202887998,0.245577459,0.522707985,-5.888605389
AGFG2,-0.239960616,4.323118531,-1.203154375,0.245477077,0.522707985,-5.807083202
CNN3,-0.221954275,7.37865773,-1.203375552,0.245393752,5.23E-01,-5.82E+00
TRIM23,-0.229599185,4.319566641,-1.203390413,0.245388154,0.522683076,-5.806283233
FIBP,-0.164212258,4.780080704,-1.203975126,0.24516798,0.52238178,-5.861948527
MIEN1,-0.239431774,3.842364375,-1.204272567,0.245056037,0.522262528,-5.723326146
EXOSC2,-0.157378735,4.455019716,-1.205292368,0.244672527,5.22E-01,-5.82E+00
CTD-3214H19.16,-1.64360947,1.321644831,-1.205928991,0.244433349,5.21E-01,-5.23E+00
MKRN1,-0.148259334,6.240738709,-1.206366613,0.244269039,5.21E-01,-5.89E+00
EAF1,-0.210185682,5.186964478,-1.20659179,0.244184527,5.21E-01,-5.89E+00
DPY19L3,-0.150222999,5.484688086,-1.206604701,0.244179682,5.21E-01,-5.90E+00
VSTM1,-0.395900119,0.604528818,-1.207134823,0.243980811,5.21E-01,-5.10E+00
ALG2,-0.24157158,4.813969686,-1.207310144,0.243915068,5.21E-01,-5.86E+00
GAS2L1,-0.254472603,3.651391011,-1.20836177,0.243521008,5.20E-01,-5.68E+00
GSTT1,-0.453949469,4.673170401,-1.2083789,0.243514593,0.520301512,-5.846036044
AXIN1,-0.213577868,5.130590237,-1.208915224,0.243313816,5.20E-01,-5.88E+00
ALCAM,-0.30283621,8.041466432,-1.208980157,0.243289516,0.520037888,-5.762683995
SLC31A1,-0.247517343,5.849728127,-1.209150612,0.243225737,0.519969031,-5.899392428
RNF26,-0.326514889,3.443072893,-1.210037672,0.24289403,0.519677653,-5.63553083
THUMPD3,-0.212703901,4.987685255,-1.210280354,0.242803342,0.519603059,-5.872001562
SH3D19,-0.23076004,7.133497889,-1.210500671,0.242721034,5.19E-01,-5.83E+00
ERI3,-0.181789877,4.534047462,-1.210784198,0.242615143,0.519379427,-5.827161934
PCNX3,-0.207648485,5.684997115,-1.211152936,0.24247748,0.519263865,-5.897588062
RP11-435I10.4,-0.626391023,0.120451017,-1.211451541,0.242366045,0.519250224,-5.01779841
ZNF277,-0.217813157,4.648526782,-1.21190719,0.242196079,5.19E-01,-5.84E+00
RPL39,-0.367663287,7.038761276,-1.212700867,0.241900239,5.19E-01,-5.84E+00
STXBP2,-0.222958691,5.671542325,-1.213178807,0.241722222,5.18E-01,-5.90E+00
RPL18,-0.211741939,8.132891837,-1.213401211,0.241639419,0.518355456,-5.750255035
ZWINT,-0.566010428,2.784385439,-1.213582593,0.241571904,0.518355456,-5.491550861
ZNF747,-0.163747689,3.847955564,-1.213933189,0.241441446,5.18E-01,-5.71E+00
PTPRO,-0.396933102,3.503810873,-1.214102259,0.241378553,5.18E-01,-5.64E+00
FBXO8,-0.171084236,4.335806839,-1.214595597,0.241195107,0.517828176,-5.795793164
ATP5O,-0.224048585,5.463301522,-1.214874992,0.241091263,5.18E-01,-5.89E+00
TTL,-0.152273014,6.374228468,-1.215058202,0.241023187,0.517638168,-5.876790935
ORMDL3,-0.218115568,5.538861926,-1.215840144,0.240732803,0.517133841,-5.890505191
CDK16,-0.203153138,5.484894594,-1.216289601,0.240566014,5.17E-01,-5.89E+00
NADK,-0.177502335,5.855226495,-1.21730476,0.240189624,5.16E-01,-5.89E+00
KLF15,-0.486561654,3.954333059,-1.217658868,0.240058438,0.516280964,-5.728938639
RP11-691N7.6,-0.773669292,0.177341035,-1.217868864,0.239980667,5.16E-01,-5.02E+00
LCMT1,-0.174031128,3.750876149,-1.217992782,0.239934784,0.516251697,-5.689754796
HIST1H4I,-0.318621481,2.947882085,-1.218150365,0.239876445,5.16E-01,-5.52E+00
DNM1P47,-0.402723594,5.551179654,-1.21895052,0.239580388,5.16E-01,-5.89E+00
YY1,-0.1685574,6.582563772,-1.219215722,0.239482326,5.16E-01,-5.86E+00
C1GALT1C1,-0.246105471,4.056427135,-1.219491861,0.239380252,0.51601468,-5.745164296
GNB4,-0.196869562,6.339094086,-1.21958078,0.23934739,0.516003592,-5.873166992
CSRNP1,-0.501233795,6.600904866,-1.219892344,0.239232274,0.515934664,-5.858789469
NDFIP1,-0.178768939,6.239321953,-1.220194404,0.23912071,0.51593314,-5.876738367
MAP7D1,-0.223204753,6.529374456,-1.220988742,0.238827517,0.515778776,-5.861720148
TMEM200B,-0.281412627,2.457821844,-1.221139459,0.238771918,0.515753767,-5.417067779
GNPDA2,-0.270204851,4.211806189,-1.221466969,0.238651135,0.515696986,-5.768901137
RSU1P3,-0.49512749,1.458210226,-1.22182098,0.238520632,0.515594528,-5.233755321
MGST1,-0.292597814,6.219988652,-1.222460617,0.238284974,5.15E-01,-5.87E+00
ZDHHC14,-0.220429951,3.799428452,-1.223727264,0.237818838,5.15E-01,-5.69E+00
TANC2,-0.210015545,7.197427277,-1.223777806,0.237800253,0.514734972,-5.811830032
ITPKB,-0.289764289,5.821373368,-1.223832509,0.237780139,0.514734972,-5.882560889
LDLRAP1,-0.204306745,4.725946167,-1.224720789,0.237453706,5.14E-01,-5.83E+00
NPDC1,-0.445305859,4.513256073,-1.224730109,0.237450283,0.514183807,-5.808343185
AGPAT3,-0.177861157,6.355521106,-1.224740054,0.23744663,0.514183807,-5.866396945
TEFM,-0.198449341,3.031940417,-1.224944348,0.237371605,5.14E-01,-5.53E+00
2-Mar,-0.180829647,5.048235274,-1.224980483,0.237358336,5.14E-01,-5.86E+00
FUK,-0.217654267,4.488560511,-1.2258568,0.237036737,0.513878642,-5.803827616
C12ORF10,-0.173272799,4.041386796,-1.225898043,0.23702161,0.513878642,-5.735101832
RAPGEF1,-0.209249628,6.998215599,-1.226285285,0.23687961,0.513733484,-5.82402748
CDC45,-0.508929563,1.792594429,-1.226697944,0.236728362,5.14E-01,-5.29E+00
SYTL5,-0.695175826,1.046646323,-1.227277568,0.236516044,0.513287791,-5.15356414
FLYWCH1,-0.248915411,4.869139158,-1.227849343,0.236306745,5.13E-01,-5.84E+00
GTF3C2,-0.138282797,5.428855495,-1.228239428,0.236164035,5.13E-01,-5.87E+00
RAB3GAP2,-0.147538053,6.275322344,-1.228516625,0.236062666,5.13E-01,-5.87E+00
AKIP1,-0.180089504,3.418589154,-1.228529591,0.236057925,5.13E-01,-5.61E+00
ALDOA,-0.273206525,8.195669969,-1.229092834,0.235852056,0.512683544,-5.727015503
HGS,-0.168645949,6.042128601,-1.230006379,0.235518443,0.512137758,-5.871674429
SPG21,-0.244586215,5.691970943,-1.230205748,0.235445686,0.51209918,-5.875409059
WDR76,-0.281652225,3.160220582,-1.230301297,0.235410822,0.51209918,-5.551892102
TIMM8A,-0.346404189,1.749365638,-1.231878313,0.234835981,0.511596802,-5.274764213
CLOCK,-0.234165388,6.394901595,-1.232368735,0.234657437,0.511520239,-5.855574272
ASB1,-0.154024819,4.548870852,-1.232493334,0.234612092,0.511481286,-5.803747021
G6PC3,-0.17224329,4.396079245,-1.232513127,0.234604889,0.511481286,-5.783638816
MRPL4,-0.1890946,4.413293172,-1.232607962,0.234570381,0.511481286,-5.785917339
ENY2,-0.158722508,5.053115217,-1.232675148,0.234545937,0.511481286,-5.850468187
TAOK3,-0.232907988,6.114087123,-1.233151918,0.234372527,5.11E-01,-5.87E+00
SLC43A3,-0.297564834,6.103955441,-1.233190727,0.234358417,0.51131829,-5.86622837
FAM107B,-0.176855274,6.460854229,-1.233773966,0.234146427,5.11E-01,-5.85E+00
POLA2,-0.210093387,3.861987145,-1.233940677,0.23408586,0.511112171,-5.692841769
SRA1,-0.180220534,4.534527145,-1.233987574,0.234068824,0.511112171,-5.800213143
SDHAF4,-0.202544591,2.853081738,-1.234022621,0.234056094,5.11E-01,-5.48E+00
PATZ1,-0.174063022,4.48656919,-1.234023864,0.234055642,5.11E-01,-5.79E+00
PPIL1,-0.308801196,3.594788885,-1.234273062,0.233965139,5.11E-01,-5.64E+00
UQCC2,-0.207853931,4.071299494,-1.235358621,0.233571202,0.510647269,-5.72927478
LINC00116,-0.242331508,3.015058662,-1.235563602,0.233496874,0.510603965,-5.514885571
NDUFA4L2,-0.405094444,2.754688522,-1.235659922,0.233461954,5.11E-01,-5.46E+00
LARS2,-0.150836544,4.44251038,-1.236813638,0.233043998,5.10E-01,-5.78E+00
COPS4,-0.213227126,4.67423645,-1.236859616,0.233027353,0.510093717,-5.812971736
FBXO5,-0.291415237,2.643676203,-1.237211248,0.23290009,0.509958606,-5.435799648
COPG2,-0.223141094,4.525443468,-1.238719642,0.232354777,5.09E-01,-5.79E+00
FARP1,-0.188194613,7.25703087,-1.238892763,0.232292254,5.09E-01,-5.79E+00
HADHB,-0.204020544,6.038978613,-1.239625843,0.232027645,0.508646565,-5.860427975
BCS1L,-0.216489052,3.201350028,-1.240189382,0.23182439,0.508320713,-5.549282742
TMED7,-0.277988235,6.633908979,-1.240266008,0.231796764,0.508320713,-5.832851805
IL1A,-0.544852111,1.137670068,-1.240293618,0.23178681,5.08E-01,-5.16E+00
NDC1,-0.279440246,4.056897316,-1.240597536,0.231677266,5.08E-01,-5.72E+00
ZGPAT,-0.196276634,4.366372489,-1.240639662,0.231662085,0.508320713,-5.769880757
CDK11B,-0.193080874,4.861721904,-1.240677105,0.231648592,0.508320713,-5.826579247
CACNA1D,-0.269896797,5.884356709,-1.240784406,0.23160993,5.08E-01,-5.86E+00
PHLDB2,-0.27652509,6.931221785,-1.240903269,0.231567107,5.08E-01,-5.81E+00
ENDOD1,-0.197945819,5.710068344,-1.241050631,0.231514026,5.08E-01,-5.86E+00
LL22NC03-80A10.6,-0.236206877,3.535967884,-1.2420873,0.231140873,0.507778911,-5.618073885
CYTH3,-0.250888049,5.156919461,-1.242658777,0.230935367,5.07E-01,-5.84E+00
DCHS1,-0.479217157,5.911105323,-1.242808067,0.230881705,5.07E-01,-5.86E+00
HENMT1,-0.32630016,2.270074251,-1.243231424,0.230729583,0.50725375,-5.35599611
TNS2,-0.425286447,6.72625943,-1.243465533,0.230645495,5.07E-01,-5.82E+00
CYB561,-0.288766632,5.574294976,-1.243504719,0.230631422,5.07E-01,-5.86E+00
GTF2H1,-0.251687584,5.416021398,-1.243822546,0.230517308,0.507007349,-5.854691417
SNUPN,-0.158019866,3.825647883,-1.244261338,0.230359834,0.5068064,-5.673752581
ZNF826P,-0.259000103,3.3129858,-1.244629571,0.230227746,0.506789609,-5.567940086
ABCF2,-0.206247678,5.567412723,-1.245268332,0.229998758,0.506465208,-5.85645199
RPS3,-0.267999187,8.415598585,-1.245519941,0.229908607,0.506386492,-5.68981449
BRD9,-0.215386377,5.360134641,-1.245752214,0.229825409,0.506263142,-5.850550267
PSMG3,-0.236633282,3.814566994,-1.246066826,0.229712755,0.506074869,-5.669484954
SLC41A3,-0.150904997,4.539052993,-1.246437055,0.229580241,0.505850725,-5.786111216
PIGQ,-0.279507263,4.945414297,-1.24662885,0.229511616,0.505850725,-5.826319432
ADCK1,-0.236887624,2.822451323,-1.246784142,0.229456064,5.06E-01,-5.46E+00
CDH12P2,-0.440903133,1.673955916,-1.246963499,0.229391916,0.505787031,-5.244414194
MFSD10,-0.208320606,4.890723243,-1.247030796,0.22936785,0.505787031,-5.821514467
SNX18P12,-0.438271127,2.118579181,-1.247516386,0.22919426,0.505590751,-5.323118237
PARK7,-0.225411159,5.987884174,-1.247921148,0.229049643,0.505451416,-5.851756294
ZNF503,-0.365148843,3.835118911,-1.248662043,0.228785111,5.05E-01,-5.67E+00
DDX39B,-0.182725568,7.200669102,-1.248904805,0.228698487,0.504987389,-5.782055419
TMEM179B,-0.190126291,3.971412232,-1.249478998,0.228493699,5.05E-01,-5.69E+00
CAMKK2,-0.168327762,5.586331357,-1.249916023,0.228337928,5.05E-01,-5.85E+00
OSBPL11,-0.326494793,5.352581348,-1.25040297,0.22816446,5.05E-01,-5.84E+00
GTF2H2C,-0.365200002,3.481217251,-1.250876747,0.227995782,0.504413726,-5.596279899
PPARG,-0.361545136,5.202217157,-1.251230929,0.227869746,0.504342313,-5.837214291
MTOR,-0.153260873,6.609837795,-1.251412355,0.227805207,0.504259421,-5.821149273
EZH1,-0.187431074,5.704351952,-1.251415315,0.227804154,5.04E-01,-5.85E+00
ALKBH5,-0.174035694,6.296449398,-1.251583991,0.227744163,0.504244213,-5.837381951
ATP5J2-PTCD1,-1.154009258,0.507260274,-1.251848055,0.227650272,0.504096284,-5.035151545
NR5A2,-0.344098898,3.457544658,-1.252425924,0.227444907,5.04E-01,-5.59E+00
RPL5P9,-0.628762593,0.081810452,-1.252988409,0.227245148,0.503618534,-4.968574129
CIDECP,-0.234796049,2.829963283,-1.253432916,0.227087384,0.503448702,-5.455290106
TRIM8,-0.248545988,6.244034041,-1.254012208,0.22688191,5.03E-01,-5.84E+00
PTK6,-0.324079024,2.661932423,-1.254075443,0.22685949,5.03E-01,-5.42E+00
RTCA,-0.173124695,4.867663298,-1.254158482,0.22683005,0.503113001,-5.811102276
EPB41,-0.248697955,6.502621809,-1.254358294,0.226759223,0.503020698,-5.823886806
B4GALT7,-0.189381271,3.995481024,-1.255283506,0.226431489,5.03E-01,-5.69E+00
C12ORF57,-0.266367754,5.44710309,-1.255701963,0.226283383,0.502384192,-5.841423764
SLCO2B1,-0.220870642,7.354101219,-1.256214982,0.226101909,0.502041167,-5.761492442
NXF3,-0.570660493,1.809341797,-1.256455243,0.226016959,5.02E-01,-5.26E+00
EVI5L,-0.212269498,4.006541267,-1.256694716,0.225932313,0.501844164,-5.692710827
LSM5,-0.237126598,3.894793508,-1.256712507,0.225926025,5.02E-01,-5.67E+00
NEK3,-0.215023862,3.616839876,-1.257401656,0.225682574,0.501637283,-5.616714993
IFI44,-0.345999783,4.500741133,-1.257676123,0.225585672,0.501493058,-5.767896924
GSTM4,-0.274654852,3.481347798,-1.257687697,0.225581587,5.01E-01,-5.59E+00
UBA52,-0.245975848,7.318437538,-1.258133885,0.225424129,5.01E-01,-5.76E+00
FDX2,-0.284461398,2.644740121,-1.258403569,0.225329,5.01E-01,-5.41E+00
BLOC1S4,-0.209483547,2.847833848,-1.258916379,0.225148196,5.01E-01,-5.45E+00
RIMS3,-0.3089769,3.099395919,-1.259742284,0.224857242,0.500675447,-5.504662697
ZSCAN16,-0.241478406,2.309650315,-1.260410014,0.224622224,5.00E-01,-5.34E+00
RP5-1022E24.6,-0.914323688,1.884580684,-1.26111214,0.224375306,0.500056351,-5.265636238
DDX56,-0.182745396,5.150361577,-1.261202138,0.224343672,5.00E-01,-5.82E+00
ZBTB14,-0.231889074,4.04520126,-1.261227332,0.224334817,5.00E-01,-5.69E+00
MRPS14,-0.225378932,3.869693987,-1.261724888,0.224159993,0.500056351,-5.661591196
ATRIP,-0.242650475,3.412437453,-1.262416045,0.223917321,5.00E-01,-5.57E+00
STX2,-0.157241298,4.95771007,-1.262451211,0.22390498,0.499753609,-5.808381803
BIRC5,-0.629563072,2.314566171,-1.262503766,0.223886536,0.499753609,-5.342208752
PHEX,-0.4932747,3.448071429,-1.262639513,0.223838904,0.499753609,-5.575440552
TINAGL1,-0.346128681,6.101439741,-1.263541494,0.223522604,0.499315441,-5.830256649
ZBTB17,-0.168300505,4.553011635,-1.263601567,0.22350155,0.499315441,-5.767406127
MCM5,-0.295514419,5.102953612,-1.264220902,0.223284585,4.99E-01,-5.82E+00
PAWR,-0.155821335,6.002753638,-1.26423314,0.223280299,0.49905941,-5.831963673
TAS2R3,-0.341493449,0.336976186,-1.264295358,0.223258513,0.49905941,-4.994845565
PSMC6,-0.178222421,5.65221788,-1.264547849,0.223170115,0.49905941,-5.834374225
ATL3,-0.201360742,7.362417158,-1.264582917,0.22315784,4.99E-01,-5.75E+00
