"","X","log2FoldChange","AveExpr","t","pvalue","padj","B"
"1486","HRASLS2",-4.680100842,2.191884867,-3.876201587,0.00387152,0.1677169,-1.628151617
"1487","C1orf194",-4.462046255,2.108896063,-3.878991545,0.003855249,0.1677169,-1.626070778
"1488","IFI44",-3.507886837,7.295974269,-3.884227562,0.003824908,0.1677169,-1.592166048
"1489","SNORA74B",-7.628472913,0.414638804,-3.902126093,0.003723089,0.16544312,-1.614029355
"1490","FAM8A1",-3.525939433,5.815394434,-3.903151244,0.003717344,0.16544312,-1.555293162
"1491","PIK3AP1",-4.399403634,6.229853987,-3.914198902,0.003656035,0.16360758,-1.540591761
"1492","SLAMF7",-4.296305286,6.634257017,-3.918691669,0.00363141,0.163079828,-1.536554116
"1493","C4orf3",-2.825133452,9.31249278,-3.920883571,0.00361946,0.163079828,-1.584922242
"1494","MGAM",-5.255556066,2.616097225,-3.942507589,0.003503779,0.159604023,-1.539387728
"1495","LYN",-3.264373604,7.667453206,-3.944766147,0.003491924,0.159604023,-1.514365748
"1496","SULT1B1",-7.016442876,1.923470606,-3.95243993,0.003451965,0.159604023,-1.53957548
"1497","LINC00605",-6.390203565,2.156478727,-3.960179997,0.003412151,0.15884625,-1.525767113
"1498","GPR65",-3.642433497,4.828858368,-3.981746274,0.003303767,0.154935718,-1.448563596
"1499","P2RY14",-4.739435048,4.645325512,-3.983446259,0.003295381,0.154935718,-1.44851759
"1500","NFKBID",-3.546926237,5.524662739,-3.984732226,0.003289052,0.154935718,-1.444447445
"1501","HERC6",-3.83955209,5.800909455,-3.98989678,0.003263763,0.154935718,-1.437590166
"1502","USP15",-3.474571664,7.280591419,-3.99029666,0.003261814,0.154935718,-1.444865952
"1503","CLEC7A",-4.578530619,5.314403427,-4.011963489,0.003158017,0.152027403,-1.407455629
"1504","MIER1",-3.379713846,6.810947851,-4.031696669,0.003066534,0.148710707,-1.383654608
"1505","LILRB3",-3.591833116,5.259021449,-4.03602951,0.003046827,0.148710707,-1.375177829
"1506","ACSL1",-3.474290387,7.993524575,-4.042125505,0.003019328,0.14815691,-1.385661335
"1507","TRIM21",-3.349781623,6.748783513,-4.045914312,0.00300237,0.14815691,-1.363988244
"1508","PFN1",-2.616489706,11.20580779,-4.049011044,0.002988585,0.14815691,-1.424529298
"1509","GBP1P1",-3.972926107,4.511966967,-4.0819623,0.002846,0.143893888,-1.323722557
"1510","MPV17",-3.499288677,6.58901567,-4.101961542,0.002763005,0.141,-1.287830987
"1511","CD69",-4.044095355,5.272687709,-4.113719222,0.002715417,0.139154184,-1.271850029
"1512","HS3ST3A1",-6.111012712,2.947355302,-4.119640567,0.002691783,0.138501479,-1.316616617
"1513","GBP1",-4.420516889,8.441220027,-4.134896319,0.002631894,0.136525477,-1.266892486
"1514","CXCL17",-4.578952618,6.926420769,-4.142402088,0.002602952,0.135799214,-1.234792039
"1515","RNU4ATAC",-5.422921081,2.012604817,-4.144099368,0.002596454,0.135799214,-1.308056611
"1516","VTRNA1-1",-6.053923146,2.131904393,-4.145435155,0.002591352,0.135799214,-1.30366176
"1517","HBA1",-6.199908753,6.043529874,-4.150932414,0.00257047,0.135799214,-1.222317497
"1518","CSF2RB",-3.614126582,6.499527923,-4.153780163,0.002559722,0.135799214,-1.218510709
"1519","CYBB",-3.516919223,6.739967016,-4.154891311,0.002555542,0.135799214,-1.217387443
"1520","CFL1",-2.786341523,10.89880875,-4.164656969,0.002519112,0.135658456,-1.255719055
"1521","TAOK3",-3.472653259,6.595197777,-4.167063887,0.002510219,0.136,-1.2
"1522","OLIG1",-5.636855621,1.462444579,-4.170037067,0.002499279,0.135658456,-1.290630586
"1523","MAP2K6",-6.740690597,3.079889366,-4.174154912,0.002484212,0.13554971,-1.24784415
"1524","HSPB6",-6.062787949,7.429427028,-4.198292595,0.002397816,0.13192142,-1.16273254
"1525","IRF9",-3.142593265,8.075986786,-4.202971769,0.002381442,0.132,-1.165151094
"1526","XAF1",-3.275841064,7.737370339,-4.207605977,0.002365343,0.131590215,-1.153460086
"1527","TARP",-6.979570308,3.665544795,-4.232168449,0.00228193,0.127757907,-1.163986924
"1528","MCTP2",-3.984609178,6.022096371,-4.234375515,0.00227459,0.127757907,-1.112466533
"1529","HIST1H2BC",-4.754969674,3.002368162,-4.234926686,0.002272761,0.127757907,-1.176962942
"1530","FCGR3B",-7.573120983,5.736082615,-4.238654973,0.00226043,0.128,-1.106886973
"1531","FCGR2A",-3.54090797,7.767841644,-4.243165085,0.002245608,0.127757907,-1.105669528
"1532","CLDN2",-6.277215913,1.320312026,-4.267476631,0.00216748,0.125566483,-1.179803857
"1533","F5",-4.870409445,2.942306168,-4.270250542,0.002158752,0.125566483,-1.136577007
"1534","BLOC1S1",-4.240793803,4.794808638,-4.273461766,0.002148694,0.125566483,-1.071072468
"1535","PILRA",-3.794249297,6.151034561,-4.274880045,0.002144269,0.125566483,-1.059443946
"1536","GBP3",-5.444807535,6.805065607,-4.276938233,0.002137863,0.125566483,-1.055558266
"1537","RGS18",-5.793220587,3.062889751,-4.281991101,0.002122224,0.125566483,-1.119550936
"1538","TRIM22",-3.590024051,8.100319282,-4.288116652,0.002103428,0.125566483,-1.049472815
"1539","OASL",-4.391931088,6.558410126,-4.291817157,0.00209216,0.126,-1.036423228
"1540","GCA",-3.933600697,6.89511545,-4.294224628,0.002084863,0.125566483,-1.032762722
"1541","CCL2",-3.500179477,12.23604282,-4.294231753,0.002084842,0.125566483,-1.085289719
"1542","RBP4",-4.522783504,4.196496668,-4.296612655,0.002077653,0.125566483,-1.06701646
"1543","SERF2",-2.946002009,9.103220981,-4.300023981,0.002067399,0.125566483,-1.048841429
"1544","CDA",-6.587549087,5.006501894,-4.312106812,0.002031511,0.125566483,-1.016508666
"1545","HBA2",-5.614528135,8.699279704,-4.329667885,0.001980535,0.123,-1
"1546","RGL4",-4.104321215,4.922576175,-4.331016649,0.001976677,0.123385413,-0.99442732
"1547","RAB8A",-3.412436297,7.537382268,-4.338540209,0.001955302,0.123019501,-0.975677479
"1548","HLA-DRB5",-3.205710378,8.390373332,-4.34670808,0.001932377,0.122598391,-0.97471965
"1549","CD74",-2.885582816,12.172643,-4.349558661,0.001924444,0.122598391,-1.007317735
"1550","ARHGDIB",-3.765767358,9.189543241,-4.365565615,0.001880538,0.122,-0.959384635
"1551","STAT1",-3.73330175,8.335727704,-4.377106183,0.001849549,0.121042394,-0.932701274
"1552","APBB1IP",-4.583258001,4.223243934,-4.423093189,0.001731384,0.114437948,-0.912317304
"1553","TPP1",-3.30861727,8.543926929,-4.429716265,0.001715042,0.11411766,-0.864948314
"1554","GCNT3",-5.409890359,0.924071401,-4.433150877,0.001706633,0.11411766,-0.995493248
"1555","ZDHHC19",-5.495246425,1.464670967,-4.454383992,0.001655618,0.111329328,-0.967292994
"1556","SH3BGRL3",-2.965022705,10.01842333,-4.454475042,0.001655402,0.111329328,-0.843110885
"1557","MNDA",-5.882333818,6.310791781,-4.483191572,0.001588999,0.108573056,-0.791002302
"1558","BCL3",-3.302115422,8.482423624,-4.51596249,0.001516691,0.104192572,-0.748570963
"1559","CCR1",-4.263223779,5.466488577,-4.527612614,0.001491842,0.103042519,-0.736779393
"1560","PCGF5",-3.834248116,7.232713546,-4.532538639,0.001481467,0.10288506,-0.721810346
"1561","FGL2",-4.366590505,5.366452967,-4.537875945,0.001470313,0.102671478,-0.724704113
"1562","RSAD2",-5.58835374,7.835948732,-4.539537991,0.001466858,0.102671478,-0.712211348
"1563","DNAAF1",-5.19986353,3.905247466,-4.552804984,0.00143959,0.101976699,-0.776302237
"1564","C1QC",-3.82634887,7.403395755,-4.559057077,0.001426928,0.10188108,-0.687059041
"1565","RNU11",-5.64880758,2.411320058,-4.576481502,0.001392268,0.09996799,-0.801046397
"1566","LILRB2",-4.04956127,5.147374998,-4.579041275,0.001387253,0.09996799,-0.677428008
"1567","CHI3L1",-6.088982751,6.33766554,-4.580923392,0.001383578,0.09996799,-0.667625224
"1568","UCP2",-4.101053574,7.715698051,-4.591619093,0.00136289,0.099545781,-0.644414162
"1569","GNG2",-4.130845241,6.376665378,-4.607046868,0.001333632,0.098318219,-0.634661612
"1570","CXCL16",-3.397676287,8.035737891,-4.614625947,0.001319506,0.098067875,-0.615072035
"1571","CCL7",-6.991036638,3.513890895,-4.615921576,0.001317108,0.098067875,-0.718546701
"1572","CEACAM1",-5.98875249,6.823554382,-4.642271112,0.001269329,0.09659822,-0.585668528
"1573","RTP4",-4.385599327,4.776064515,-4.64366147,0.00126686,0.09659822,-0.614282479
"1574","CCL18",-3.936683886,8.457487228,-4.643893794,0.001266448,0.09659822,-0.579432766
"1575","SPRR2E",-5.744980843,0.612461927,-4.664448105,0.001230559,0.095360791,-0.745950484
"1576","GBP4",-3.924276866,8.503859815,-4.666756247,0.001226597,0.095360791,-0.549904977
"1577","CCL3",-7.410657029,9.442844537,-4.674719299,0.001213035,0.095163361,-0.544780696
"1578","TNFSF14",-4.600077784,4.917527748,-4.684002188,0.001197429,0.09452248,-0.558108758
"1579","SIRPB1",-5.523290991,4.189985189,-4.688002674,0.001190769,0.09452248,-0.602945248
"1580","ATP7B",-5.997282769,5.930517096,-4.689265635,0.001188675,0.09452248,-0.535006098
"1581","UBE2L6",-3.437696308,8.18060133,-4.70284158,0.001166415,0.094420159,-0.501305587
"1582","CYSTM1",-3.367750172,8.781238022,-4.702943976,0.001166249,0.094420159,-0.504708462
"1583","IDO1",-5.494380669,7.829668721,-4.749491017,0.001093276,0.090813369,-0.441946457
"1584","IFIT5",-4.174368581,6.792916453,-4.751951344,0.001089558,0.090813369,-0.449638154
"1585","JUND",-3.682552665,9.004569296,-4.758210532,0.001080161,0.090813369,-0.433837123
"1586","C3AR1",-4.698924779,5.997658177,-4.784222248,0.001042032,0.088880446,-0.418977898
"1587","TNF",-5.731152278,5.215560449,-4.793493504,0.001028794,0.088880446,-0.413897076
"1588","DDX58",-4.238544555,6.750962964,-4.796551005,0.001024469,0.088880446,-0.39547392
"1589","GBP5",-6.38207434,6.399551131,-4.807204141,0.001009549,0.088564338,-0.388033618
"1590","CDHR5",-6.211697417,1.016817623,-4.817674856,0.000995112,0.08843972,-0.582034409
"1591","HLA-J",-6.475204511,5.516195669,-4.820181357,0.000991689,0.08843972,-0.376353992
"1592","LGALS9",-3.669996471,7.715500976,-4.823825087,0.000986736,0.08843972,-0.3490394
"1593","SP110",-4.235213833,6.451630158,-4.834553306,0.000972307,0.088264615,-0.354134069
"1594","KCNH7",-6.821899504,2.708706512,-4.844196884,0.00095953,0.087731414,-0.498497959
"1595","SPI1",-4.660210892,6.852416932,-4.849683755,0.000952341,0.08770511,-0.328808695
"1596","CA1",-8.162061599,0.45787476,-4.891941515,0.000898883,0.083386159,-0.510806692
"1597","LILRA5",-5.230032569,5.815055399,-4.895528107,0.000894497,0.083386159,-0.285218797
"1598","ZBP1",-5.242458657,3.505253693,-4.906941222,0.000880693,0.082909086,-0.396736103
"1599","ZC3HAV1",-3.660642057,7.935060408,-4.916367169,0.000869465,0.0825,-0.231545291
"1600","EVI2B",-4.360415344,7.009043139,-4.928645598,0.000855071,0.081707525,-0.230022011
"1601","CACNA1A",-7.325730897,3.13304437,-4.946838676,0.000834214,0.080931458,-0.370884206
"1602","BCL2L14",-6.014708169,2.831338622,-4.9591196,0.000820445,0.080207931,-0.3715704
"1603","CASP4",-3.549559109,8.659597729,-4.969719871,0.000808757,0.07967824,-0.161834308
"1604","PSTPIP2",-4.748209049,6.188178953,-4.976553561,0.000801318,0.079562078,-0.187994006
"1605","S100P",-4.304296802,6.137412835,-4.985033529,0.000792189,0.079274998,-0.178421997
"1606","SAMSN1",-4.338044998,6.927528499,-5.003833717,0.000772347,0.077902853,-0.141395076
"1607","CSTA",-5.526371179,6.136142976,-5.014476584,0.000761353,0.07740829,-0.14384769
"1608","RNF19B",-4.244195514,7.822184804,-5.027827243,0.0007478,0.076643487,-0.095576215
"1609","LAMP3",-4.471283726,6.341086865,-5.0573344,0.000718761,0.074266141,-0.091230416
"1610","CARD17",-9.13097225,1.077200957,-5.092978285,0.000685297,0.071388832,-0.302997279
"1611","HAMP",-6.058627669,2.666474759,-5.108237511,0.000671489,0.071003523,-0.22504284
"1612","ARSE",-8.585801135,0.525838098,-5.109311015,0.000670529,0.071003523,-0.292248695
"1613","MMP8",-7.396991515,3.582783537,-5.115316423,0.000665185,0.071003523,-0.171891191
"1614","HIST2H2BE",-4.508315244,5.899763404,-5.119142814,0.000661805,0.071003523,-0.023109737
"1615","ANKRD22",-5.767682276,4.158994492,-5.130965432,0.000651476,0.071003523,-0.114847626
"1616","SLC26A8",-6.34283036,2.141790571,-5.154324142,0.000631579,0.069797688,-0.203789612
"1617","TMEM71",-4.867794819,4.782525688,-5.167801003,0.000620398,0.069163533,-0.008667294
"1618","PLAC8",-4.440814997,5.833279872,-5.196209326,0.000597526,0.067203125,0.065203741
"1619","CSF3R",-5.040486039,6.540945527,-5.208713546,0.000587748,0.066693711,0.088176164
"1620","DOK3",-4.641216502,5.711833466,-5.210888554,0.000586066,0.066693711,0.081916825
"1621","PATL1",-4.335518749,8.224644267,-5.213219044,0.000584268,0.066693711,0.135170059
"1622","ACTB",-3.2222559,13.64987694,-5.216679274,0.00058161,0.066693711,0.138528167
"1623","KLK10",-4.910848191,4.85383056,-5.22974239,0.000571694,0.066693711,0.066577744
"1624","PTK2B",-4.091745724,7.410365349,-5.235296725,0.000567533,0.066693711,0.143474056
"1625","FPR1",-5.707363638,7.281352747,-5.284866762,0.000531818,0.063763006,0.197663621
"1626","C19orf66",-4.222464377,7.172603585,-5.285546659,0.000531346,0.063763006,0.195362524
"1627","SYN1",-5.397685656,4.42640789,-5.301095619,0.00052066,0.0636,0.09582331
"1628","S100A9",-4.907632852,10.87857386,-5.311166758,0.000513864,0.063404777,0.261840341
"1629","CCL19",-4.824476459,5.670742218,-5.328768531,0.000502214,0.062574912,0.214577607
"1630","EPSTI1",-4.909442272,7.106863608,-5.338943505,0.000495611,0.062363554,0.254569315
"1631","CHI3L2",-5.708217823,6.484975912,-5.365830045,0.00047861,0.060826597,0.264213025
"1632","GNG5",-3.865641709,9.028721016,-5.394185985,0.000461363,0.059226882,0.359961799
"1633","LCP2",-4.841470526,8.124204842,-5.406698358,0.000453968,0.058872174,0.362490161
"1634","FGR",-4.357159837,8.619875791,-5.411833738,0.00045097,0.058872174,0.377741025
"1635","CXCL10",-6.801203393,8.665221038,-5.438321297,0.000435843,0.057699308,0.409605222
"1636","SERPINA1",-3.72187017,10.0961003,-5.442327864,0.000433604,0.057699308,0.420127791
"1637","CXorf21",-5.917782424,3.234460177,-5.44706304,0.000430973,0.057699308,0.14280844
"1638","ARRB2",-4.645587795,8.273151767,-5.486561809,0.000409689,0.057216911,0.458901454
"1639","CEACAM3",-6.587509656,3.499263534,-5.494019902,0.0004058,0.057216911,0.204867612
"1640","GPX2",-6.4185692,3.269573864,-5.504350807,0.000400478,0.057187415,0.200421516
"1641","KCNJ2",-5.910971707,5.805509924,-5.513330136,0.000395915,0.057178173,0.417412201
"1642","RAC2",-4.006484504,8.26113243,-5.560971192,0.000372626,0.055066363,0.544317873
"1643","BASP1",-4.249150045,7.925260683,-5.590207103,0.000359074,0.053687886,0.567099371
"1644","PADI2",-5.357168172,4.804666269,-5.645907732,0.000334711,0.050641029,0.503193488
"1645","METTL7B",-6.733903908,0.79386336,-5.672269332,0.000323812,0.049582294,0.234686801
"1646","C9orf66",-6.684892312,1.341256569,-5.697214813,0.000313853,0.04864339,0.263693059
"1647","HSH2D",-5.234644065,4.822549143,-5.701029219,0.00031236,0.04864339,0.561825716
"1648","TRIM38",-4.562907082,7.240401406,-5.709136527,0.000309211,0.04864339,0.670794929
"1649","MARCKS",-4.813632001,9.149643322,-5.742559203,0.000296591,0.047713685,0.766882807
"1650","CD37",-5.03657465,7.302351116,-5.744392928,0.000295915,0.047713685,0.71149495
"1651","CLEC4A",-5.0577045,5.390796771,-5.782031346,0.000282404,0.04722461,0.696869119
"1652","KCNJ2-AS1",-6.463057258,3.269855591,-5.830479451,0.00026599,0.045072923,0.505090604
"1653","CLC",-6.766705872,2.505722219,-5.837043402,0.000263847,0.045072923,0.457612332
"1654","S100A8",-6.301892317,10.32815353,-5.837697124,0.000263635,0.0451,0.882
"1655","TREML3P",-6.441831289,2.833766389,-5.848914123,0.00026002,0.045072923,0.490388465
"1656","TNFSF13B",-6.795902227,5.41832823,-5.872030769,0.000252738,0.045072923,0.790059874
"1657","CD53",-4.980123395,8.407154393,-5.913564597,0.000240207,0.043611207,0.943434225
"1658","HERC5",-5.657066422,5.895184168,-5.924094628,0.000237138,0.043611207,0.84761137
"1659","IFI44L",-5.312658277,7.467428165,-5.935807833,0.000233775,0.0436,0.923034185
"1660","WAS",-5.692686046,5.387538172,-5.941831458,0.000232065,0.043611207,0.859659978
"1661","GCH1",-4.81100803,8.144312293,-6.007219238,0.000214361,0.041277395,1.033686918
"1662","HESX1",-7.102411517,1.889784059,-6.034615389,0.000207385,0.040548488,0.584124232
"1663","RHOH",-6.337119977,6.10065778,-6.034866796,0.000207322,0.040548488,0.959964314
"1664","GPR141",-7.577799466,1.272113955,-6.045945402,0.000204572,0.040548488,0.558174585
"1665","TREM1",-4.744264376,7.528713002,-6.069856549,0.000198772,0.040548488,1.06606543
"1666","SAMD9",-6.165846354,6.621607503,-6.105678214,0.000190416,0.039672131,1.049933494
"1667","APOBEC3A",-8.257096348,5.276561861,-6.119703897,0.000187249,0.039662538,1.029446295
"1668","NBN",-5.057213092,7.226726034,-6.129793199,0.000185007,0.039662538,1.110234872
"1669","GAPT",-7.392821923,4.035584762,-6.159744808,0.00017852,0.039117454,0.868062542
"1670","LCP1",-4.268524412,9.27897462,-6.167508607,0.000176879,0.039117454,1.237149816
"1671","S100A12",-8.49385587,7.732706087,-6.269617507,0.000156765,0.035577368,1.282522003
"1672","TPSB2",-5.478012278,7.686921334,-6.295382719,0.000152094,0.035144756,1.305382659
"1673","LY96",-6.425755381,6.290623876,-6.323071322,0.000147242,0.034653755,1.245198098
"1674","SERPINB9",-5.047546882,8.841244219,-6.334528866,0.000145284,0.034653755,1.406658958
"1675","TFEC",-6.018377287,5.162510575,-6.378220061,0.000138075,0.033745995,1.26391389
"1676","SAMD9L",-6.106977186,7.688221574,-6.400803004,0.000134502,0.033517399,1.410287947
"1677","TYROBP",-4.715440785,9.134254018,-6.43544845,0.000129216,0.032844091,1.516751841
"1678","IFITM3",-4.317225737,12.45717304,-6.545386357,0.000113889,0.029539108,1.668118945
"1679","SP140",-6.070097991,5.266667256,-6.656807636,0.000100359,0.026572097,1.528588686
"1680","CARD16",-5.407930474,8.513096464,-6.689709591,9.67e-05,0.026150071,1.750378763
"1681","TNFSF10",-4.722514247,8.55166111,-6.722129859,9.33e-05,0.025763603,1.784321003
"1682","S100A11",-4.474106307,11.13231511,-6.836824575,8.21e-05,0.023177293,1.952821174
"1683","CASP5",-7.182421472,4.028470791,-6.872711268,7.89e-05,0.022782264,1.453243752
"1684","GPR84",-6.75677683,6.157874869,-6.873513941,7.88e-05,0.022782264,1.740188247
"1685","MX2",-6.219332254,7.596887414,-6.933875279,7.37e-05,0.02231462,1.905752315
"1686","DDX60L",-5.753356294,7.075332288,-7.016595253,6.74e-05,0.020885439,1.932398947
"1687","IGSF6",-6.553277269,5.779210501,-7.035264795,6.6e-05,0.020885439,1.874731807
"1688","CLEC4D",-7.847478207,4.704194387,-7.044552671,6.54e-05,0.020885439,1.750565557
"1689","OAS2",-6.181015232,8.599187985,-7.105812133,6.12e-05,0.020461026,2.149874943
"1690","MXD1",-5.300298577,8.018229772,-7.106896991,6.11e-05,0.020461026,2.101936393
"1691","OAS3",-6.965606107,8.430806655,-7.120076611,6.02e-05,0.020461026,2.150461529
"1692","EIF2AK2",-6.546627355,6.695194784,-7.132116013,5.95e-05,0.020461026,1.995245894
"1693","IL1RN",-7.057867355,10.21335417,-7.144666065,5.87e-05,0.020461026,2.230332508
"1694","MX1",-4.999454738,8.643017537,-7.165655648,5.74e-05,0.020461026,2.207522697
"1695","CPLX2",-8.661589281,1.00554565,-7.186960183,5.61e-05,0.020461026,1.386799481
"1696","STAP1",-7.558261185,3.723502925,-7.193500151,5.57e-05,0.020461026,1.64391993
"1697","AQP9",-6.368240359,8.567607046,-7.335359104,4.79e-05,0.020461026,2.354870996
"1698","IFITM1",-5.063977392,10.19363702,-7.353710301,4.7e-05,0.020461026,2.422618236
"1699","LILRA6",-6.601177889,5.762692719,-7.391687471,4.52e-05,0.020461026,2.1654078
"1700","SRGN",-5.401221089,11.20632314,-7.435563192,4.31e-05,0.020461026,2.523667199
"1701","DAPP1",-6.413511229,5.459066201,-7.464341498,4.19e-05,0.020461026,2.215471897
"1702","ISG15",-5.422584671,9.086998351,-7.487716387,4.09e-05,0.020461026,2.516872075
"1703","IFIT2",-6.657818069,8.010038837,-7.500738042,4.03e-05,0.020461026,2.443145272
"1704","CYP19A1",-9.634058893,0.881714328,-7.545687201,3.85e-05,0.020461026,1.609054445
"1705","CCL11",-6.744639353,7.166060311,-7.659618917,3.43e-05,0.020461026,2.474331095
"1706","P2RY13",-8.569874461,5.098977866,-7.819297976,2.92e-05,0.01852759,2.434227391
"1707","OAS1",-6.822261081,7.565465466,-8.278805935,1.86e-05,0.012432457,2.992978155
"1708","IFIT3",-6.294221465,8.881769344,-8.358287913,1.72e-05,0.012164327,3.223060262
"1709","IFIT1",-6.970805743,7.82308054,-8.455488038,1.57e-05,0.011747743,3.160536845
"1710","FFAR2",-7.553412009,6.120603328,-8.60203008,1.37e-05,0.010882618,3.034690607
"1711","OLR1",-6.944830533,7.934140411,-8.615148287,1.35e-05,0.010882618,3.291952199
"1712","CCL4",-8.992359839,9.921173079,-8.686483403,1.27e-05,0.010882618,3.509301088
"1713","FDCSP",-11.61084347,1.348271515,-8.725302009,1.22e-05,0.010882618,2.253924353
"1714","IL2RG",-7.606192234,9.13160651,-8.887350137,1.05e-05,0.010882618,3.628599468
"1715","BCL2A1",-6.594757986,9.272788206,-9.173366266,8.17e-06,0.009438082,3.834354801
"1716","ST20",-8.678633726,5.354794677,-9.262878888,7.55e-06,0.009438082,3.411660959
"1717","IFITM2",-6.788648911,12.24219556,-9.309184449,7.25e-06,0.009438082,4.053322765
"1718","ALOX5AP",-6.419977228,9.105148359,-9.365961867,6.9e-06,0.009438082,3.9572143
"1719","PLEK",-6.85420185,8.99444575,-9.577433642,5.76e-06,0.009438082,4.088772162
"1720","CCL8",-7.470137724,8.311272914,-9.600725232,5.64e-06,0.009438082,4.009966508
"1721","RNASE2",-11.60762764,0.706060806,-9.62929564,5.51e-06,0.009438082,2.628101049
"1722","CLEC4E",-8.02219431,7.559306552,-10.28303041,3.22e-06,0.009438082,4.239339723
"1723","FCER1G",-7.276626758,10.63345916,-10.45045532,2.82e-06,0.009438082,4.719471281
"1724","IFI6",-7.297520899,10.10453629,-11.02128711,1.81e-06,0.009438082,4.996839143
"1725","SELL",-9.199204391,8.538652082,-11.42799311,1.34e-06,0.009438082,5.058700993
